Zeit;Kanal A;Kanal B
(ms);(mV);(mV)

-1,54958298;-0,34940940;186,46960000
-1,54458298;-0,69881890;182,13270000
-1,53958298;0,87352360;182,13270000
-1,53458298;-0,34940940;182,13270000
-1,52958298;0,87352360;186,46960000
-1,52458298;-1,22293300;182,13270000
-1,51958298;-1,04822800;186,46960000
-1,51458298;-0,34940940;182,13270000
-1,50958298;-0,34940940;186,46960000
-1,50458298;-1,04822800;186,46960000
-1,49958298;-0,34940940;186,46960000
-1,49458298;-0,52411410;186,46960000
-1,48958298;-0,69881890;186,46960000
-1,48458298;-1,04822800;186,46960000
-1,47958298;0,69881890;186,46960000
-1,47458298;-0,52411410;186,46960000
-1,46958298;-0,34940940;186,46960000
-1,46458298;-1,04822800;190,80650000
-1,45958298;0,00000000;186,46960000
-1,45458298;-1,57234300;186,46960000
-1,44958298;-0,34940940;186,46960000
-1,44458298;-0,52411410;186,46960000
-1,43958298;-1,04822800;186,46960000
-1,43458298;-0,69881890;186,46960000
-1,42958298;0,34940940;186,46960000
-1,42458298;-1,04822800;186,46960000
-1,41958298;0,17470470;190,80650000
-1,41458298;-0,34940940;190,80650000
-1,40958298;-0,17470470;186,46960000
-1,40458298;0,17470470;190,80650000
-1,39958298;0,17470470;186,46960000
-1,39458298;0,52411410;190,80650000
-1,38958298;0,69881890;190,80650000
-1,38458298;-0,87352360;190,80650000
-1,37958298;0,69881890;190,80650000
-1,37458298;0,00000000;190,80650000
-1,36958298;0,52411410;190,80650000
-1,36458298;-1,39763800;186,46960000
-1,35958298;0,52411410;190,80650000
-1,35458298;-0,17470470;190,80650000
-1,34958298;0,00000000;190,80650000
-1,34458298;-0,69881890;186,46960000
-1,33958298;0,34940940;190,80650000
-1,33458298;-0,52411410;190,80650000
-1,32958298;0,52411410;190,80650000
-1,32458298;0,17470470;190,80650000
-1,31958298;0,34940940;186,46960000
-1,31458298;-0,34940940;190,80650000
-1,30958298;-0,69881890;195,14330000
-1,30458298;-0,34940940;190,80650000
-1,29958298;-0,17470470;190,80650000
-1,29458298;-0,17470470;190,80650000
-1,28958298;0,34940940;195,14330000
-1,28458298;-0,87352360;186,46960000
-1,27958298;0,52411410;190,80650000
-1,27458298;0,00000000;190,80650000
-1,26958298;0,69881890;186,46960000
-1,26458298;-0,69881890;190,80650000
-1,25958298;0,00000000;195,14330000
-1,25458299;-1,22293300;195,14330000
-1,24958299;-0,52411410;190,80650000
-1,24458299;0,17470470;195,14330000
-1,23958299;0,52411410;195,14330000
-1,23458299;-0,69881890;195,14330000
-1,22958299;-0,52411410;195,14330000
-1,22458299;-0,69881890;190,80650000
-1,21958299;0,17470470;195,14330000
-1,21458299;-0,69881890;195,14330000
-1,20958299;0,34940940;195,14330000
-1,20458299;-0,52411410;190,80650000
-1,19958299;0,17470470;190,80650000
-1,19458299;0,00000000;190,80650000
-1,18958299;0,17470470;190,80650000
-1,18458299;-0,34940940;195,14330000
-1,17958299;0,00000000;195,14330000
-1,17458299;0,34940940;190,80650000
-1,16958299;1,39763800;190,80650000
-1,16458299;-0,34940940;190,80650000
-1,15958299;1,22293300;190,80650000
-1,15458299;0,00000000;190,80650000
-1,14958299;0,87352360;190,80650000
-1,14458299;0,52411410;190,80650000
-1,13958299;0,34940940;190,80650000
-1,13458299;0,87352360;195,14330000
-1,12958299;0,69881890;195,14330000
-1,12458299;-0,52411410;195,14330000
-1,11958299;0,69881890;190,80650000
-1,11458299;-0,52411410;190,80650000
-1,10958299;0,69881890;195,14330000
-1,10458299;-0,34940940;190,80650000
-1,09958299;0,17470470;190,80650000
-1,09458299;-0,52411410;190,80650000
-1,08958299;0,34940940;195,14330000
-1,08458299;0,87352360;190,80650000
-1,07958299;1,04822800;195,14330000
-1,07458299;-0,69881890;195,14330000
-1,06958299;0,34940940;195,14330000
-1,06458299;0,00000000;190,80650000
-1,05958299;1,04822800;190,80650000
-1,05458299;0,69881890;190,80650000
-1,04958299;1,04822800;190,80650000
-1,04458299;-0,17470470;195,14330000
-1,03958299;1,04822800;195,14330000
-1,03458299;0,87352360;190,80650000
-1,02958299;0,87352360;195,14330000
-1,02458299;0,34940940;190,80650000
-1,01958299;1,22293300;190,80650000
-1,01458299;0,17470470;190,80650000
-1,00958299;0,34940940;190,80650000
-1,00458299;0,00000000;195,14330000
-0,99958299;0,52411410;190,80650000
-0,99458299;0,17470470;190,80650000
-0,98958299;0,00000000;190,80650000
-0,98458299;0,00000000;195,14330000
-0,97958299;0,52411410;190,80650000
-0,97458299;0,17470470;190,80650000
-0,96958299;1,22293300;190,80650000
-0,96458299;0,00000000;190,80650000
-0,95958299;0,00000000;195,14330000
-0,95458299;0,17470470;190,80650000
-0,94958299;1,04822800;190,80650000
-0,94458299;0,52411410;190,80650000
-0,93958299;0,52411410;190,80650000
-0,93458299;0,34940940;195,14330000
-0,92958299;0,52411410;190,80650000
-0,92458299;0,34940940;190,80650000
-0,91958299;1,04822800;195,14330000
-0,91458299;0,17470470;190,80650000
-0,90958299;0,17470470;195,14330000
-0,90458299;-0,34940940;195,14330000
-0,89958299;1,04822800;195,14330000
-0,89458299;0,69881890;195,14330000
-0,88958299;1,04822800;190,80650000
-0,88458299;-0,17470470;190,80650000
-0,87958299;0,52411410;190,80650000
-0,87458299;0,34940940;190,80650000
-0,86958299;1,04822800;195,14330000
-0,86458299;0,52411410;190,80650000
-0,85958300;0,17470470;195,14330000
-0,85458300;-0,17470470;190,80650000
-0,84958300;1,57234300;190,80650000
-0,84458300;0,17470470;190,80650000
-0,83958300;0,52411410;190,80650000
-0,83458300;-0,52411410;190,80650000
-0,82958300;0,17470470;190,80650000
-0,82458300;0,52411410;190,80650000
-0,81958300;1,22293300;190,80650000
-0,81458300;0,87352360;190,80650000
-0,80958300;0,00000000;195,14330000
-0,80458300;-0,87352360;190,80650000
-0,79958300;0,52411410;190,80650000
-0,79458300;-0,17470470;195,14330000
-0,78958300;0,87352360;195,14330000
-0,78458300;0,87352360;186,46960000
-0,77958300;0,87352360;186,46960000
-0,77458300;0,17470470;186,46960000
-0,76958300;0,17470470;190,80650000
-0,76458300;0,17470470;190,80650000
-0,75958300;0,52411410;190,80650000
-0,75458300;0,34940940;190,80650000
-0,74958300;0,87352360;186,46960000
-0,74458300;-0,69881890;190,80650000
-0,73958300;0,52411410;190,80650000
-0,73458300;0,17470470;190,80650000
-0,72958300;0,52411410;190,80650000
-0,72458300;0,00000000;190,80650000
-0,71958300;1,04822800;190,80650000
-0,71458300;0,87352360;190,80650000
-0,70958300;0,52411410;190,80650000
-0,70458300;0,69881890;186,46960000
-0,69958300;1,39763800;190,80650000
-0,69458300;0,17470470;186,46960000
-0,68958300;1,22293300;190,80650000
-0,68458300;0,34940940;190,80650000
-0,67958300;0,52411410;190,80650000
-0,67458300;0,87352360;186,46960000
-0,66958300;1,22293300;186,46960000
-0,66458300;0,52411410;190,80650000
-0,65958300;-0,17470470;186,46960000
-0,65458300;0,87352360;186,46960000
-0,64958300;0,87352360;186,46960000
-0,64458300;0,17470470;190,80650000
-0,63958300;0,52411410;186,46960000
-0,63458300;0,34940940;186,46960000
-0,62958300;1,39763800;186,46960000
-0,62458300;0,69881890;186,46960000
-0,61958300;0,87352360;186,46960000
-0,61458300;0,17470470;182,13270000
-0,60958300;0,69881890;186,46960000
-0,60458300;1,04822800;186,46960000
-0,59958300;1,92175200;186,46960000
-0,59458300;0,17470470;186,46960000
-0,58958300;1,22293300;182,13270000
-0,58458300;0,87352360;186,46960000
-0,57958300;1,39763800;186,46960000
-0,57458300;0,17470470;182,13270000
-0,56958300;1,04822800;186,46960000
-0,56458300;0,00000000;190,80650000
-0,55958300;0,17470470;186,46960000
-0,55458300;0,34940940;186,46960000
-0,54958300;0,17470470;182,13270000
-0,54458300;0,00000000;186,46960000
-0,53958300;0,87352360;182,13270000
-0,53458300;0,00000000;182,13270000
-0,52958300;0,17470470;182,13270000
-0,52458300;0,52411410;186,46960000
-0,51958300;-0,69881890;186,46960000
-0,51458300;0,00000000;182,13270000
-0,50958300;0,52411410;182,13270000
-0,50458300;0,00000000;182,13270000
-0,49958300;0,17470470;182,13270000
-0,49458300;0,34940940;182,13270000
-0,48958300;0,87352360;182,13270000
-0,48458300;0,00000000;182,13270000
-0,47958300;0,87352360;182,13270000
-0,47458300;-0,34940940;182,13270000
-0,46958300;0,52411410;182,13270000
-0,46458301;0,52411410;182,13270000
-0,45958301;0,87352360;177,79590000
-0,45458301;1,04822800;182,13270000
-0,44958301;1,04822800;182,13270000
-0,44458301;0,00000000;177,79590000
-0,43958301;0,87352360;182,13270000
-0,43458301;0,00000000;182,13270000
-0,42958301;1,04822800;182,13270000
-0,42458301;0,52411410;182,13270000
-0,41958301;1,22293300;182,13270000
-0,41458301;0,34940940;182,13270000
-0,40958301;1,04822800;177,79590000
-0,40458301;0,52411410;177,79590000
-0,39958301;1,04822800;182,13270000
-0,39458301;0,52411410;182,13270000
-0,38958301;1,39763800;177,79590000
-0,38458301;0,69881890;177,79590000
-0,37958301;1,74704700;177,79590000
-0,37458301;1,04822800;177,79590000
-0,36958301;2,27116100;177,79590000
-0,36458301;0,00000000;173,45900000
-0,35958301;1,57234300;177,79590000
-0,35458301;0,69881890;177,79590000
-0,34958301;1,57234300;177,79590000
-0,34458301;0,87352360;177,79590000
-0,33958301;1,39763800;177,79590000
-0,33458301;0,00000000;177,79590000
-0,32958301;1,22293300;173,45900000
-0,32458301;0,69881890;177,79590000
-0,31958301;1,22293300;173,45900000
-0,31458301;0,00000000;173,45900000
-0,30958301;1,04822800;173,45900000
-0,30458301;1,04822800;173,45900000
-0,29958301;1,39763800;173,45900000
-0,29458301;0,52411410;173,45900000
-0,28958301;1,04822800;173,45900000
-0,28458301;0,34940940;173,45900000
-0,27958301;0,87352360;173,45900000
-0,27458301;0,69881890;169,12220000
-0,26958301;1,22293300;173,45900000
-0,26458301;0,17470470;173,45900000
-0,25958301;0,87352360;173,45900000
-0,25458301;0,00000000;173,45900000
-0,24958301;0,52411410;169,12220000
-0,24458301;0,52411410;169,12220000
-0,23958301;0,17470470;169,12220000
-0,23458301;0,87352360;173,45900000
-0,22958301;1,57234300;169,12220000
-0,22458301;0,00000000;169,12220000
-0,21958301;1,92175200;164,78530000
-0,21458301;0,00000000;173,45900000
-0,20958301;0,52411410;169,12220000
-0,20458301;1,04822800;169,12220000
-0,19958301;1,22293300;169,12220000
-0,19458301;0,52411410;169,12220000
-0,18958301;0,34940940;169,12220000
-0,18458301;0,00000000;164,78530000
-0,17958301;0,17470470;169,12220000
-0,17458301;-0,34940940;164,78530000
-0,16958301;0,52411410;169,12220000
-0,16458301;-0,87352360;164,78530000
-0,15958301;0,87352360;164,78530000
-0,15458301;0,00000000;164,78530000
-0,14958301;0,00000000;169,12220000
-0,14458301;-0,34940940;164,78530000
-0,13958301;0,52411410;164,78530000
-0,13458301;0,52411410;164,78530000
-0,12958301;0,87352360;164,78530000
-0,12458301;0,00000000;160,44840000
-0,11958301;-0,52411410;164,78530000
-0,11458301;-0,69881890;164,78530000
-0,10958301;0,69881890;160,44840000
-0,10458301;-0,17470470;164,78530000
-0,09958301;0,87352360;160,44840000
-0,09458301;-0,17470470;164,78530000
-0,08958301;0,87352360;160,44840000
-0,08458301;-0,34940940;160,44840000
-0,07958301;0,17470470;160,44840000
-0,07458301;-0,69881890;160,44840000
-0,06958302;0,17470470;160,44840000
-0,06458302;-1,04822800;160,44840000
-0,05958302;0,52411410;160,44840000
-0,05458302;-0,52411410;160,44840000
-0,04958302;1,04822800;156,11160000
-0,04458302;-0,17470470;156,11160000
-0,03958302;1,92175200;156,11160000
-0,03458302;0,17470470;156,11160000
-0,02958302;0,52411410;156,11160000
-0,02458302;0,17470470;160,44840000
-0,01958302;1,74704700;156,11160000
-0,01458302;0,34940940;151,77470000
-0,00958302;1,39763800;156,11160000
-0,00458302;0,69881890;151,77470000
0,00041698;2,79527500;151,77470000
0,00541698;0,69881890;156,11160000
0,01041698;1,04822800;156,11160000
0,01541698;0,17470470;156,11160000
0,02041698;1,39763800;156,11160000
0,02541698;0,87352360;156,11160000
0,03041698;1,74704700;156,11160000
0,03541698;0,17470470;151,77470000
0,04041698;1,22293300;151,77470000
0,04541698;0,17470470;156,11160000
0,05041698;0,87352360;151,77470000
0,05541698;0,34940940;156,11160000
0,06041698;1,39763800;151,77470000
0,06541698;0,69881890;151,77470000
0,07041698;0,87352360;151,77470000
0,07541698;0,00000000;147,43790000
0,08041698;0,52411410;147,43790000
0,08541698;0,00000000;147,43790000
0,09041698;0,17470470;147,43790000
0,09541698;-0,17470470;147,43790000
0,10041698;0,17470470;147,43790000
0,10541698;0,00000000;147,43790000
0,11041698;0,52411410;147,43790000
0,11541698;-0,17470470;147,43790000
0,12041698;0,52411410;143,10100000
0,12541698;-0,34940940;147,43790000
0,13041698;0,17470470;147,43790000
0,13541698;-0,52411410;147,43790000
0,14041698;0,52411410;147,43790000
0,14541698;-0,52411410;147,43790000
0,15041698;-0,34940940;143,10100000
0,15541698;0,17470470;143,10100000
0,16041698;0,69881890;143,10100000
0,16541698;0,00000000;143,10100000
0,17041698;0,69881890;143,10100000
0,17541698;-0,34940940;143,10100000
0,18041698;0,87352360;143,10100000
0,18541698;0,00000000;143,10100000
0,19041698;0,87352360;138,76410000
0,19541698;0,52411410;143,10100000
0,20041698;1,39763800;138,76410000
0,20541698;-0,34940940;143,10100000
0,21041698;1,04822800;134,42730000
0,21541698;0,87352360;138,76410000
0,22041698;1,22293300;138,76410000
0,22541698;0,52411410;138,76410000
0,23041698;0,17470470;138,76410000
0,23541698;0,00000000;143,10100000
0,24041698;1,04822800;138,76410000
0,24541698;0,00000000;138,76410000
0,25041698;1,04822800;134,42730000
0,25541698;0,00000000;134,42730000
0,26041698;0,87352360;134,42730000
0,26541698;-0,34940940;134,42730000
0,27041698;0,52411410;130,09040000
0,27541698;0,17470470;134,42730000
0,28041698;0,52411410;134,42730000
0,28541698;0,87352360;134,42730000
0,29041698;1,22293300;130,09040000
0,29541698;0,87352360;130,09040000
0,30041698;1,22293300;130,09040000
0,30541698;0,00000000;130,09040000
0,31041698;1,04822800;130,09040000
0,31541698;0,17470470;134,42730000
0,32041698;1,04822800;125,75360000
0,32541697;0,52411410;130,09040000
0,33041697;0,69881890;130,09040000
0,33541697;-1,04822800;130,09040000
0,34041697;0,69881890;130,09040000
0,34541697;0,00000000;125,75360000
0,35041697;0,87352360;125,75360000
0,35541697;0,69881890;125,75360000
0,36041697;1,04822800;125,75360000
0,36541697;0,52411410;125,75360000
0,37041697;1,04822800;121,41670000
0,37541697;0,34940940;125,75360000
0,38041697;0,87352360;121,41670000
0,38541697;-0,17470470;125,75360000
0,39041697;0,87352360;121,41670000
0,39541697;0,00000000;121,41670000
0,40041697;0,87352360;121,41670000
0,40541697;0,17470470;117,07980000
0,41041697;0,69881890;121,41670000
0,41541697;-0,52411410;121,41670000
0,42041697;0,87352360;121,41670000
0,42541697;0,52411410;121,41670000
0,43041697;0,69881890;117,07980000
0,43541697;-0,17470470;117,07980000
0,44041697;1,22293300;121,41670000
0,44541697;0,69881890;117,07980000
0,45041697;0,87352360;117,07980000
0,45541697;-0,17470470;117,07980000
0,46041697;0,52411410;117,07980000
0,46541697;0,17470470;117,07980000
0,47041697;0,69881890;117,07980000
0,47541697;-0,17470470;117,07980000
0,48041697;-0,34940940;112,74300000
0,48541697;-0,34940940;112,74300000
0,49041697;-0,34940940;112,74300000
0,49541697;0,69881890;112,74300000
0,50041697;1,04822800;112,74300000
0,50541697;-0,17470470;112,74300000
0,51041697;0,00000000;108,40610000
0,51541697;-0,34940940;112,74300000
0,52041697;1,04822800;112,74300000
0,52541697;0,69881890;108,40610000
0,53041697;0,87352360;108,40610000
0,53541697;-0,34940940;108,40610000
0,54041697;0,17470470;108,40610000
0,54541697;-0,34940940;104,06930000
0,55041697;0,00000000;108,40610000
0,55541697;0,34940940;108,40610000
0,56041697;0,34940940;104,06930000
0,56541697;-0,52411410;99,73240000
0,57041697;0,17470470;104,06930000
0,57541697;0,00000000;104,06930000
0,58041697;1,04822800;104,06930000
0,58541697;0,34940940;104,06930000
0,59041697;0,34940940;104,06930000
0,59541697;0,00000000;99,73240000
0,60041697;0,00000000;99,73240000
0,60541697;0,52411410;99,73240000
0,61041697;1,04822800;99,73240000
0,61541697;0,17470470;99,73240000
0,62041697;0,34940940;99,73240000
0,62541697;0,00000000;99,73240000
0,63041697;0,87352360;99,73240000
0,63541697;-0,34940940;99,73240000
0,64041697;1,04822800;99,73240000
0,64541697;0,17470470;95,39554000
0,65041697;0,52411410;95,39554000
0,65541697;0,34940940;95,39554000
0,66041697;0,87352360;95,39554000
0,66541697;0,87352360;91,05868000
0,67041697;1,92175200;95,39554000
0,67541697;1,22293300;91,05868000
0,68041697;1,92175200;95,39554000
0,68541697;0,17470470;95,39554000
0,69041697;1,22293300;91,05868000
0,69541697;0,52411410;91,05868000
0,70041697;0,87352360;91,05868000
0,70541697;0,69881890;86,72182000
0,71041697;0,52411410;91,05868000
0,71541697;0,52411410;91,05868000
0,72041696;1,04822800;86,72182000
0,72541696;0,87352360;86,72182000
0,73041696;1,04822800;86,72182000
0,73541696;0,17470470;82,38496000
0,74041696;0,52411410;86,72182000
0,74541696;0,52411410;86,72182000
0,75041696;0,52411410;82,38496000
0,75541696;-0,69881890;86,72182000
0,76041696;0,00000000;78,04810000
0,76541696;0,00000000;82,38496000
0,77041696;0,17470470;82,38496000
0,77541696;-0,34940940;82,38496000
0,78041696;0,34940940;82,38496000
0,78541696;-0,34940940;82,38496000
0,79041696;0,00000000;78,04810000
0,79541696;-0,17470470;78,04810000
0,80041696;0,87352360;82,38496000
0,80541696;-0,52411410;78,04810000
0,81041696;0,87352360;78,04810000
0,81541696;0,00000000;78,04810000
0,82041696;1,04822800;78,04810000
0,82541696;-0,17470470;78,04810000
0,83041696;0,00000000;73,71124000
0,83541696;-0,87352360;73,71124000
0,84041696;0,00000000;78,04810000
0,84541696;0,00000000;78,04810000
0,85041696;0,17470470;73,71124000
0,85541696;0,00000000;73,71124000
0,86041696;0,00000000;73,71124000
0,86541696;-0,69881890;73,71124000
0,87041696;0,17470470;69,37438000
0,87541696;-1,57234300;69,37438000
0,88041696;0,00000000;69,37438000
0,88541696;-0,69881890;69,37438000
0,89041696;-0,34940940;69,37438000
0,89541696;0,17470470;69,37438000
0,90041696;0,34940940;69,37438000
0,90541696;0,00000000;65,03752000
0,91041696;-0,17470470;69,37438000
0,91541696;-0,52411410;65,03752000
0,92041696;0,52411410;69,37438000
0,92541696;-0,69881890;65,03752000
0,93041696;1,04822800;65,03752000
0,93541696;-0,52411410;65,03752000
0,94041696;0,52411410;65,03752000
0,94541696;-1,57234300;60,70066000
0,95041696;0,17470470;65,03752000
0,95541696;-0,52411410;60,70066000
0,96041696;0,00000000;60,70066000
0,96541696;-0,69881890;60,70066000
0,97041696;-0,34940940;60,70066000
0,97541696;-0,34940940;60,70066000
0,98041696;0,00000000;56,36380000
0,98541696;-0,52411410;60,70066000
0,99041696;0,17470470;60,70066000
0,99541696;-0,69881890;60,70066000
1,00041696;0,34940940;56,36380000
1,00541696;-0,69881890;56,36380000
1,01041696;0,00000000;52,02694000
1,01541696;0,00000000;56,36380000
1,02041696;0,17470470;56,36380000
1,02541696;-1,57234300;52,02694000
1,03041696;0,17470470;56,36380000
1,03541696;-0,69881890;56,36380000
1,04041696;-0,34940940;56,36380000
1,04541696;-1,22293300;52,02694000
1,05041696;0,17470470;52,02694000
1,05541696;-1,57234300;47,69008000
1,06041696;-0,17470470;47,69008000
1,06541696;-1,04822800;47,69008000
1,07041696;-0,34940940;47,69008000
1,07541696;-1,04822800;52,02694000
1,08041696;-0,34940940;47,69008000
1,08541696;-1,04822800;47,69008000
1,09041696;-0,34940940;47,69008000
1,09541696;-1,39763800;47,69008000
1,10041696;-0,34940940;43,35322000
1,10541696;-0,17470470;43,35322000
1,11041696;0,17470470;43,35322000
1,11541696;-0,87352360;43,35322000
1,12041695;0,34940940;43,35322000
1,12541695;-0,34940940;47,69008000
1,13041695;0,17470470;43,35322000
1,13541695;-1,04822800;39,01636000
1,14041695;-0,52411410;43,35322000
1,14541695;-1,04822800;39,01636000
1,15041695;-0,17470470;39,01636000
1,15541695;-1,57234300;43,35322000
1,16041695;-0,69881890;39,01636000
1,16541695;-1,04822800;39,01636000
1,17041695;-0,69881890;34,67950000
1,17541695;0,00000000;39,01636000
1,18041695;-0,17470470;34,67950000
1,18541695;-0,69881890;34,67950000
1,19041695;-1,04822800;34,67950000
1,19541695;-0,69881890;34,67950000
1,20041695;0,00000000;34,67950000
1,20541695;-1,22293300;34,67950000
1,21041695;0,17470470;34,67950000
1,21541695;-0,17470470;34,67950000
1,22041695;-0,52411410;34,67950000
1,22541695;-0,87352360;30,34264000
1,23041695;-0,69881890;30,34264000
1,23541695;-0,87352360;30,34264000
1,24041695;-0,69881890;30,34264000
1,24541695;-0,69881890;30,34264000
1,25041695;0,17470470;30,34264000
1,25541695;-0,52411410;30,34264000
1,26041695;0,00000000;26,00578000
1,26541695;-0,34940940;26,00578000
1,27041695;-0,52411410;30,34264000
1,27541695;-1,04822800;26,00578000
1,28041695;-0,34940940;26,00578000
1,28541695;-1,04822800;26,00578000
1,29041695;0,52411410;26,00578000
1,29541695;0,00000000;21,66892000
1,30041695;0,00000000;21,66892000
1,30541695;-1,57234300;21,66892000
1,31041695;-0,17470470;21,66892000
1,31541695;0,00000000;21,66892000
1,32041695;0,17470470;21,66892000
1,32541695;-0,17470470;21,66892000
1,33041695;-0,52411410;17,33206000
1,33541695;0,17470470;17,33206000
1,34041695;0,00000000;17,33206000
1,34541695;0,00000000;17,33206000
1,35041695;0,17470470;17,33206000
1,35541695;0,00000000;12,99520000
1,36041695;0,52411410;17,33206000
1,36541695;0,17470470;17,33206000
1,37041695;0,17470470;12,99520000
1,37541695;0,52411410;12,99520000
1,38041695;-0,87352360;12,99520000
1,38541695;-1,39763800;12,99520000
1,39041695;-0,17470470;12,99520000
1,39541695;0,17470470;8,65834000
1,40041695;0,34940940;12,99520000
1,40541695;0,52411410;8,65834000
1,41041695;0,00000000;12,99520000
1,41541695;-0,87352360;8,65834000
1,42041695;0,17470470;4,32148100
1,42541695;-0,17470470;4,32148100
1,43041695;0,34940940;8,65834000
1,43541695;-0,69881890;8,65834000
1,44041695;-0,69881890;4,32148100
1,44541695;-1,04822800;4,32148100
1,45041695;-0,34940940;4,32148100
1,45541695;-0,34940940;4,32148100
1,46041695;-0,34940940;4,32148100
1,46541695;-0,69881890;4,32148100
1,47041695;0,69881890;4,32148100
1,47541695;0,17470470;4,32148100
1,48041695;0,17470470;0,00000000
1,48541695;-1,22293300;0,00000000
1,49041695;-1,04822800;0,00000000
1,49541695;-0,17470470;0,00000000
1,50041695;0,69881890;-4,32148100
1,50541695;-1,04822800;0,00000000
1,51041695;0,00000000;-4,32148100
1,51541694;-1,04822800;0,00000000
1,52041694;-0,34940940;-4,32148100
1,52541694;0,00000000;-4,32148100
1,53041694;1,04822800;-4,32148100
1,53541694;0,00000000;-4,32148100
1,54041694;0,52411410;-8,65834000
1,54541694;-0,52411410;-4,32148100
1,55041694;-0,52411410;-8,65834000
1,55541694;-0,69881890;-8,65834000
1,56041694;0,69881890;-8,65834000
1,56541694;-1,22293300;-8,65834000
1,57041694;0,17470470;-8,65834000
1,57541694;-1,22293300;-8,65834000
1,58041694;-0,17470470;-12,99520000
1,58541694;-0,34940940;-17,33206000
1,59041694;0,34940940;-12,99520000
1,59541694;-0,69881890;-12,99520000
1,60041694;0,00000000;-12,99520000
1,60541694;-1,22293300;-12,99520000
1,61041694;-0,17470470;-17,33206000
1,61541694;-0,34940940;-17,33206000
1,62041694;0,17470470;-17,33206000
1,62541694;-0,69881890;-17,33206000
1,63041694;-0,17470470;-17,33206000
1,63541694;-0,69881890;-17,33206000
1,64041694;0,17470470;-17,33206000
1,64541694;-0,69881890;-21,66892000
1,65041694;0,52411410;-17,33206000
1,65541694;-0,52411410;-17,33206000
1,66041694;0,17470470;-17,33206000
1,66541694;-0,17470470;-21,66892000
1,67041694;0,17470470;-21,66892000
1,67541694;-0,34940940;-21,66892000
1,68041694;0,52411410;-21,66892000
1,68541694;-1,22293300;-26,00578000
1,69041694;0,00000000;-21,66892000
1,69541694;0,00000000;-26,00578000
1,70041694;0,17470470;-21,66892000
1,70541694;0,52411410;-26,00578000
1,71041694;0,17470470;-26,00578000
1,71541694;-0,69881890;-26,00578000
1,72041694;1,04822800;-30,34264000
1,72541694;-0,34940940;-30,34264000
1,73041694;0,17470470;-26,00578000
1,73541694;0,00000000;-26,00578000
1,74041694;0,87352360;-30,34264000
1,74541694;0,34940940;-30,34264000
1,75041694;0,17470470;-34,67950000
1,75541694;-0,52411410;-34,67950000
1,76041694;0,17470470;-30,34264000
1,76541694;0,00000000;-34,67950000
1,77041694;0,52411410;-34,67950000
1,77541694;0,17470470;-34,67950000
1,78041694;1,39763800;-34,67950000
1,78541694;0,34940940;-34,67950000
1,79041694;0,52411410;-34,67950000
1,79541694;-0,34940940;-39,01636000
1,80041694;0,52411410;-39,01636000
1,80541694;-0,34940940;-34,67950000
1,81041694;0,52411410;-43,35322000
1,81541694;-0,52411410;-39,01636000
1,82041694;0,52411410;-39,01636000
1,82541694;-0,34940940;-43,35322000
1,83041694;0,00000000;-43,35322000
1,83541694;-0,87352360;-39,01636000
1,84041694;0,17470470;-39,01636000
1,84541694;-0,69881890;-43,35322000
1,85041694;0,52411410;-43,35322000
1,85541694;0,34940940;-43,35322000
1,86041694;0,52411410;-43,35322000
1,86541694;0,17470470;-47,69008000
1,87041694;0,87352360;-47,69008000
1,87541694;0,00000000;-47,69008000
1,88041694;0,69881890;-47,69008000
1,88541694;-0,34940940;-52,02694000
1,89041694;0,34940940;-47,69008000
1,89541694;0,00000000;-47,69008000
1,90041694;0,52411410;-47,69008000
1,90541694;0,17470470;-47,69008000
1,91041693;0,34940940;-52,02694000
1,91541693;-0,17470470;-52,02694000
1,92041693;0,69881890;-52,02694000
1,92541693;-0,69881890;-52,02694000
1,93041693;0,87352360;-52,02694000
1,93541693;-0,69881890;-52,02694000
1,94041693;0,52411410;-56,36380000
1,94541693;-0,34940940;-56,36380000
1,95041693;0,17470470;-56,36380000
1,95541693;0,34940940;-56,36380000
1,96041693;1,04822800;-56,36380000
1,96541693;0,52411410;-56,36380000
1,97041693;0,52411410;-56,36380000
1,97541693;1,04822800;-56,36380000
1,98041693;0,34940940;-56,36380000
1,98541693;0,00000000;-56,36380000
1,99041693;0,52411410;-60,70066000
1,99541693;0,00000000;-60,70066000
2,00041693;0,34940940;-56,36380000
2,00541693;-0,17470470;-60,70066000
2,01041693;0,34940940;-60,70066000
2,01541693;0,52411410;-65,03752000
2,02041693;0,52411410;-65,03752000
2,02541693;1,04822800;-65,03752000
2,03041693;0,87352360;-65,03752000
2,03541693;-0,17470470;-65,03752000
2,04041693;1,22293300;-69,37438000
2,04541693;0,17470470;-65,03752000
2,05041693;1,04822800;-65,03752000
2,05541693;0,17470470;-65,03752000
2,06041693;0,17470470;-69,37438000
2,06541693;0,69881890;-69,37438000
2,07041693;0,00000000;-65,03752000
2,07541693;-0,34940940;-69,37438000
2,08041693;1,04822800;-69,37438000
2,08541693;0,17470470;-69,37438000
2,09041693;1,04822800;-69,37438000
2,09541693;0,69881890;-73,71124000
2,10041693;0,52411410;-73,71124000
2,10541693;0,87352360;-73,71124000
2,11041693;1,57234300;-73,71124000
2,11541693;1,04822800;-78,04810000
2,12041693;0,00000000;-73,71124000
2,12541693;0,17470470;-73,71124000
2,13041693;0,52411410;-78,04810000
2,13541693;0,69881890;-78,04810000
2,14041693;1,04822800;-78,04810000
